fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2020-08-11,Buenos Aires,Mujer,22,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-11,Buenos Aires,Mujer,44,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-11,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-11,Buenos Aires,Mujer,57,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-11,Buenos Aires,Mujer,16,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro familiar,Varon
2020-08-11,Buenos Aires,Mujer,51,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-08-11,Buenos Aires,Mujer,30,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,48,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,43,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,,Venezolana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,39,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,44,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,,,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,47,Uruguaya,No,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,26,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,33,Boliviana,No,Si,Si,No,Si,No,No,Si,No,No,No,No,Otro,
2020-08-12,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2020-08-12,,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2020-08-12,Mendoza,Mujer,39,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,29,Argentina,Si,No,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Santa Fe,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Entre Ríos,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,26,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,58,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,26,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Mendoza,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Santa Fe,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,30,Argentina,Si,No,Si,Si,No,Si,No,No,No,No,No,No,Pareja,
2020-08-12,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2020-08-12,Jujuy,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Tucumán,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,16,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2020-08-12,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Santa Fe,Mujer,,,Si,Si,Si,Si,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Córdoba,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Córdoba,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Salta,Mujer,46,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Ciudad Autónoma de Buenos Aires,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,La Rioja,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Mendoza,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,51,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Chaco,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,52,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,66,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,57,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Mendoza,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Mendoza,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2020-08-12,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,,,Si,Si,Si,Si,No,No,No,No,No,No,No,No,Otro,Varon
2020-08-12,Buenos Aires,Mujer,77,,No,Si,No,Si,No,No,Si,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,27,,Si,Si,No,No,No,No,Si,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,20,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,44,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,34,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-12,Buenos Aires,Mujer,62,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,,Venezolana,No,No,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2020-08-12,Buenos Aires,Mujer,57,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-12,Buenos Aires,Mujer,59,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,24,,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,42,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,43,Paraguaya,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,42,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,54,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,41,Boliviana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,41,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,59,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,38,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,43,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,36,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,37,,No,No,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,24,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,24,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,33,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,38,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,13,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,41,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,San Juan,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerarquico,
2020-08-13,Chaco,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Mendoza,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Santa Cruz,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Tucumán,Mujer,43,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Santa Fe,Mujer,27,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,25,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-08-13,Córdoba,Mujer,43,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Tucumán,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,26,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,
2020-08-13,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,50,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,
2020-08-13,Buenos Aires,Mujer,44,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Formosa,Mujer,53,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Río Negro,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,56,,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,18,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2020-08-13,Buenos Aires,Mujer,35,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Entre Ríos,Mujer,18,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,
2020-08-13,San Juan,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Salta,Mujer,26,Argentina,Si,Si,No,No,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon
2020-08-13,Buenos Aires,Mujer,40,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,72,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-08-13,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,43,Argentina,Si,No,Si,No,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,28,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,38,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Pareja,Varon
2020-08-13,Buenos Aires,Mujer,54,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,29,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-13,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,44,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,28,Colombiana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,28,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,No,No,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,28,Colombiana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,33,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,Peruana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2020-08-14,Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Jujuy,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,34,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Santa Fe,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,La Rioja,Mujer,39,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Córdoba,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,31,,Si,Si,Si,No,No,No,Si,No,No,No,No,No,Otro,Varon
2020-08-14,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2020-08-14,Santa Fe,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Santa Fe,Mujer,39,,No,Si,No,No,Si,No,Si,No,No,No,No,No,Otro,
2020-08-14,Chubut,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,34,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Mendoza,Mujer,58,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,59,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Tucumán,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,18,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,San Luis,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,50,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,32,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,24,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro familiar,Varon
2020-08-14,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,53,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-08-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-08-14,Buenos Aires,Mujer,49,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,40,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-14,Buenos Aires,Mujer,70,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Pareja,Varon
2020-08-14,Buenos Aires,Mujer,22,Argentina,No,No,No,Si,Si,No,No,No,No,No,No,No,Otro,Varon
2020-08-14,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-08-15,Ciudad Autónoma de Buenos Aires,Mujer,25,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-08-15,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
